code,start_date,end_date
sz.002226,2021-09-27,2021-11-15
sz.002114,2024-01-25,2024-03-15
sh.600125,2022-04-14,2022-05-31
sz.300185,2022-04-11,2022-05-26
sz.000516,2022-01-12,2022-03-03
sz.300044,2024-05-23,2024-07-05
sz.002602,2022-04-14,2022-05-31
sz.300775,2021-01-22,2021-03-12
sz.002356,2024-06-07,2024-07-22
sz.000819,2022-01-13,2022-03-03
sz.300143,2022-04-12,2022-05-27
sz.000607,2023-06-16,2023-08-01
sh.603918,2023-09-05,2023-10-25
sz.002786,2021-04-26,2021-06-10
sh.605566,2024-01-23,2024-03-13
sh.688011,2021-10-19,2021-11-30
sz.002981,2024-01-05,2024-02-26
sz.300571,2021-01-27,2021-03-17
sh.688255,2024-01-18,2024-03-08
sh.600183,2021-03-05,2021-04-19
sz.002577,2024-03-29,2024-05-17
sz.000993,2021-10-25,2021-12-06
sh.688486,2024-01-19,2024-03-11
sz.002712,2023-12-20,2024-02-01
sh.603613,2024-05-09,2024-06-21
sz.300169,2024-01-19,2024-03-11
sh.605376,2022-02-28,2022-04-13
sz.002932,2022-01-18,2022-03-08
sh.688271,2023-08-11,2023-09-22
sz.300800,2024-01-22,2024-03-12
sh.600327,2021-07-23,2021-09-03
sz.002968,2024-01-26,2024-03-18
sz.300033,2021-02-24,2021-04-08
sz.301000,2022-09-09,2022-10-31
sz.002033,2022-11-10,2022-12-22
sz.300065,2021-12-23,2022-02-11
sh.688165,2024-01-18,2024-03-08
sz.301112,2022-08-16,2022-09-28
sh.603708,2024-01-18,2024-03-08
sh.688049,2023-07-14,2023-08-25
sh.688148,2022-03-17,2022-05-05
sz.002598,2021-09-09,2021-11-01
sz.301028,2022-04-14,2022-05-31
sh.688502,2024-03-28,2024-05-16
sz.002338,2022-04-14,2022-05-31
sz.301003,2024-01-25,2024-03-15
sh.603122,2024-03-29,2024-05-17
sh.688260,2022-08-22,2022-10-11
sz.300380,2022-04-11,2022-05-26
sz.002182,2022-02-22,2022-04-07
sz.300473,2024-03-29,2024-05-17
sz.002761,2022-07-20,2022-08-31
sh.600459,2022-03-01,2022-04-14
sz.002883,2022-05-30,2022-07-12
sh.600188,2023-05-24,2023-07-07
sh.688212,2024-06-20,2024-08-01
sz.002997,2024-07-11,2024-08-22
sh.600753,2021-10-13,2021-11-24
sh.601015,2022-04-13,2022-05-30
sz.002531,2022-04-18,2022-06-02
sh.603786,2022-01-25,2022-03-15
sh.603277,2024-07-11,2024-08-22
sh.688443,2024-09-05,2024-10-28
sh.688017,2023-06-29,2023-08-10
sz.000750,2024-11-08,2024-12-20
sz.300870,2024-01-25,2024-03-15
sh.603650,2024-07-22,2024-09-02
sz.002434,2022-04-14,2022-05-31
sz.000909,2022-06-08,2022-07-20
sh.605183,2021-01-28,2021-03-18
sz.300916,2022-08-19,2022-10-10
sh.688656,2024-01-29,2024-03-19
sh.603336,2022-04-11,2022-05-26
sh.688206,2024-06-24,2024-08-05
sz.300604,2024-04-02,2024-05-21
sz.002623,2022-03-28,2022-05-16
sh.603527,2022-04-11,2022-05-26
sh.688450,2024-06-20,2024-08-01
sh.603533,2022-01-07,2022-02-25
sz.002866,2024-01-19,2024-03-11
sh.601696,2021-06-30,2021-08-11
sh.688671,2024-01-18,2024-03-08
sz.300417,2024-01-16,2024-03-06
sz.300634,2023-06-20,2023-08-03
sh.688686,2024-06-21,2024-08-02
sh.600237,2022-04-12,2022-05-27
sz.002496,2024-08-08,2024-09-23
sh.600982,2021-01-07,2021-02-25
sz.000820,2022-12-20,2023-02-08
sh.688488,2024-06-18,2024-07-30
sh.600358,2024-01-29,2024-03-19
sh.688426,2024-01-16,2024-03-06
sz.000721,2022-04-12,2022-05-27
sz.300785,2024-01-24,2024-03-14
sz.300566,2024-01-24,2024-03-14
sz.002869,2024-01-22,2024-03-12
sz.301189,2022-04-12,2022-05-27
sz.000923,2021-05-12,2021-06-24
sh.688577,2022-03-01,2022-04-14
sz.300823,2022-04-14,2022-05-31
sh.605133,2021-03-02,2021-04-14
sz.000514,2024-01-24,2024-03-14
sh.603738,2023-04-18,2023-06-02
sh.601700,2022-01-12,2022-03-02
sz.002591,2022-05-11,2022-06-23
sh.600712,2024-01-18,2024-03-08
sz.300192,2022-01-11,2022-03-01
sz.002059,2022-04-08,2022-05-25
sh.600774,2024-01-17,2024-03-07
sz.301308,2024-07-16,2024-08-27
sz.300402,2021-12-20,2022-02-08
sh.688443,2024-11-04,2024-12-16
sh.605376,2022-08-19,2022-10-10
sz.002682,2021-01-19,2021-03-09
sz.301312,2022-09-27,2022-11-15
sz.300342,2024-01-25,2024-03-15
sz.300152,2024-01-23,2024-03-13
sz.300159,2022-04-14,2022-06-01
sz.002959,2021-01-25,2021-03-15
sh.603879,2024-03-20,2024-05-09
sz.300579,2022-01-20,2022-03-10
sz.300255,2024-01-08,2024-02-27
sz.002192,2024-01-22,2024-03-12
sz.301198,2023-05-29,2023-07-12
sz.002357,2022-04-25,2022-06-10
sh.605369,2023-03-02,2023-04-14
sz.301306,2024-05-10,2024-06-24
sh.603172,2024-04-09,2024-05-24
sh.600011,2021-10-28,2021-12-09
sh.600722,2021-10-19,2021-11-30
sh.688315,2024-01-23,2024-03-13
sz.300333,2023-04-13,2023-05-30
sz.300378,2022-01-19,2022-03-09
sz.300729,2024-01-22,2024-03-12
sh.688393,2024-04-01,2024-05-20
sh.600428,2022-12-07,2023-01-19
sz.002457,2023-12-26,2024-02-07
sh.603416,2021-08-17,2021-09-30
sz.300343,2021-01-25,2021-03-15
sz.002767,2024-01-29,2024-03-19
sh.688167,2024-03-22,2024-05-10
sh.603706,2021-10-08,2021-11-19
sz.300726,2022-08-18,2022-09-30
sh.600825,2021-06-01,2021-07-14
sh.688002,2024-01-03,2024-02-22
sh.600593,2022-04-15,2022-06-02
sh.600373,2022-04-12,2022-05-27
sh.600721,2024-04-09,2024-05-24
sz.300657,2022-04-12,2022-05-27
sz.300656,2022-04-12,2022-05-27
sz.002835,2024-01-09,2024-02-28
sh.688365,2024-01-17,2024-03-07
sz.002459,2021-08-05,2021-09-16
sh.688689,2022-03-02,2022-04-15
sz.000860,2021-07-14,2021-08-25
sz.002829,2022-03-24,2022-05-12
sz.002909,2024-01-29,2024-03-19
sh.603169,2021-12-22,2022-02-10
sz.300518,2023-06-16,2023-08-01
sh.688718,2021-09-15,2021-11-05
sz.002856,2024-01-29,2024-03-19
sz.300084,2022-03-03,2022-04-18
sh.688197,2024-01-17,2024-03-07
sh.600348,2022-11-04,2022-12-16
sz.002146,2022-07-01,2022-08-12
sz.300490,2021-09-16,2021-11-08
sh.605567,2021-10-18,2021-11-29
sz.300904,2024-01-24,2024-03-14
sz.002204,2022-04-18,2022-06-02
sh.603363,2024-01-26,2024-03-18
sz.300016,2022-01-13,2022-03-03
sz.002347,2024-01-16,2024-03-06
sh.603255,2023-03-03,2023-04-17
sh.600971,2021-10-27,2021-12-08
sz.000721,2022-11-18,2022-12-30
sz.002335,2024-01-19,2024-03-11
sh.688520,2022-11-24,2023-01-06
sz.002960,2024-08-09,2024-09-24
sh.601366,2024-01-30,2024-03-20
sz.002941,2023-05-08,2023-06-19
sz.002208,2022-03-01,2022-04-14
sh.603155,2022-04-08,2022-05-25
sz.300294,2021-08-09,2021-09-22
sh.600238,2024-04-03,2024-05-22
sh.688508,2024-03-29,2024-05-17
sz.300334,2024-01-09,2024-02-28
sh.688636,2022-01-21,2022-03-11
sz.300967,2024-03-29,2024-05-17
sz.300942,2022-01-13,2022-03-03
sz.002897,2024-01-22,2024-03-12
sh.603290,2023-04-12,2023-05-29
sz.300820,2023-08-10,2023-09-21
sh.688328,2024-01-18,2024-03-08
sz.002335,2022-08-23,2022-10-12
sz.002972,2024-04-01,2024-05-20
sh.688107,2024-03-14,2024-04-29
sh.603106,2024-01-25,2024-03-15
sh.605058,2024-01-26,2024-03-18
sh.603127,2021-06-22,2021-08-03
sh.601858,2023-06-07,2023-07-21
sz.002362,2022-04-12,2022-05-27
sz.002425,2021-07-23,2021-09-03
sz.003010,2022-05-19,2022-07-01
sz.300678,2023-06-20,2023-08-03
sz.301266,2023-11-23,2024-01-05
sz.300965,2022-04-11,2022-05-26
sz.002753,2022-08-22,2022-10-11
sz.300225,2023-11-30,2024-01-12
sz.300351,2022-09-07,2022-10-27
sz.002988,2024-01-18,2024-03-08
sz.300666,2024-01-19,2024-03-11
sh.600791,2022-04-06,2022-05-23
sz.002524,2021-07-15,2021-08-26
sz.300535,2022-12-09,2023-01-30
sh.603270,2023-09-25,2023-11-14
sh.688661,2022-02-24,2022-04-11
sh.603900,2024-01-09,2024-02-28
sz.002269,2022-01-13,2022-03-03
sz.000715,2022-09-22,2022-11-10
sh.600238,2021-08-13,2021-09-28
sh.603106,2022-12-13,2023-02-01
sh.601279,2021-06-01,2021-07-14
sz.300762,2023-11-22,2024-01-04
sh.603665,2021-07-27,2021-09-07
sh.688613,2021-07-15,2021-08-26
sz.300581,2021-01-20,2021-03-10
sz.300152,2022-01-13,2022-03-03
sh.603338,2021-09-07,2021-10-28
sz.300098,2022-04-08,2022-05-25
sh.688388,2022-04-08,2022-05-25
sz.002907,2024-01-19,2024-03-11
sh.600076,2021-07-16,2021-08-27
sh.600821,2022-09-08,2022-10-28
sh.688059,2021-07-26,2021-09-06
sh.603389,2024-05-23,2024-07-05
sz.300387,2024-01-25,2024-03-15
sz.300250,2022-02-28,2022-04-13
sz.300603,2022-01-19,2022-03-09
sh.688618,2022-09-20,2022-11-08
sz.001289,2022-09-13,2022-11-01
sh.688566,2023-09-27,2023-11-16
sh.603679,2024-01-19,2024-03-11
sz.300274,2022-04-08,2022-05-25
sh.601022,2024-01-22,2024-03-12
sh.601218,2024-01-18,2024-03-08
sz.002629,2024-05-27,2024-07-09
sh.600051,2024-01-22,2024-03-12
sh.605068,2024-01-18,2024-03-08
sz.002156,2024-11-12,2024-12-24
sz.300580,2024-01-12,2024-03-04
sh.688339,2021-12-27,2022-02-15
sz.002459,2021-02-23,2021-04-07
sh.600872,2021-08-17,2021-09-30
sz.002213,2022-01-13,2022-03-03
sz.300892,2022-04-20,2022-06-07
sz.300059,2022-01-24,2022-03-14
sh.600793,2021-01-20,2021-03-10
sz.300635,2024-01-19,2024-03-11
sh.600159,2024-05-20,2024-07-02
sz.002272,2021-09-24,2021-11-12
sh.605050,2022-04-14,2022-05-31
sh.603656,2024-01-19,2024-03-11
sz.300505,2021-12-06,2022-01-18
sz.000620,2023-08-15,2023-09-26
sz.300956,2024-03-28,2024-05-16
sh.603877,2022-01-14,2022-03-04
sz.000899,2022-08-04,2022-09-16
sz.300631,2021-09-16,2021-11-08
sh.601888,2024-10-08,2024-11-19
sz.300238,2023-05-31,2023-07-14
sz.000536,2024-11-04,2024-12-16
sz.002314,2022-04-14,2022-05-31
sz.002655,2022-01-17,2022-03-07
sz.300497,2022-05-13,2022-06-27
sz.002613,2022-04-06,2022-05-23
sz.300222,2024-01-22,2024-03-12
sz.300548,2022-02-23,2022-04-14
sz.300502,2023-10-18,2023-11-29
sz.002774,2022-04-15,2022-06-01
sz.300085,2023-08-22,2023-10-11
sz.301528,2024-03-22,2024-05-10
sz.002555,2023-12-18,2024-01-30
sz.002631,2024-01-09,2024-02-28
sz.000526,2021-06-21,2021-08-02
sz.300949,2022-04-19,2022-06-06
sh.688700,2024-01-09,2024-02-28
sh.603335,2021-12-13,2022-01-25
sz.300716,2023-04-13,2023-05-30
sz.300059,2024-06-18,2024-07-30
sz.002384,2023-08-07,2023-09-18
sz.300078,2023-04-07,2023-05-24
sz.300068,2024-01-26,2024-03-18
sz.301110,2024-01-29,2024-03-19
sz.300523,2022-04-14,2022-05-31
sh.605178,2021-11-10,2021-12-22
sz.301512,2024-01-17,2024-03-07
sz.300004,2024-01-30,2024-03-20
sz.300572,2023-07-19,2023-08-30
sh.688720,2024-01-02,2024-02-21
sh.688383,2022-07-04,2022-08-15
sz.000017,2024-04-10,2024-05-27
sz.002821,2021-08-04,2021-09-15
sh.600562,2021-01-18,2021-03-08
sz.300260,2023-04-17,2023-06-01
sh.603015,2024-01-24,2024-03-14
sz.300019,2024-01-22,2024-03-12
sh.688686,2024-03-29,2024-05-17
sh.600495,2022-04-19,2022-06-06
sz.300505,2024-01-29,2024-03-19
sz.301020,2022-04-18,2022-06-02
sz.301155,2024-01-24,2024-03-14
sh.603315,2022-11-02,2022-12-15
sz.300597,2022-04-07,2022-05-24
sz.002137,2022-04-11,2022-05-26
sh.600611,2024-08-05,2024-09-18
sh.603988,2022-01-20,2022-03-10
sz.000422,2021-12-06,2022-01-18
sz.000952,2022-04-11,2022-05-26
sz.300088,2024-01-18,2024-03-08
sz.002213,2022-09-07,2022-10-27
sz.002721,2021-01-21,2021-03-11
sh.600360,2022-04-12,2022-05-27
sz.002230,2021-01-22,2021-03-12
sz.300233,2024-08-12,2024-09-25
sh.605298,2024-01-09,2024-02-28
sz.301395,2023-08-11,2023-09-22
sh.688661,2023-07-20,2023-08-31
sz.002382,2024-01-19,2024-03-11
sh.603619,2021-11-02,2021-12-14
sh.603060,2024-01-25,2024-03-15
sz.300591,2022-01-17,2022-03-07
sz.300867,2024-01-25,2024-03-15
sz.002666,2024-01-09,2024-02-28
sz.002157,2022-07-11,2022-08-22
sh.688656,2022-01-18,2022-03-08
sh.600119,2024-03-29,2024-05-17
sh.688097,2024-01-18,2024-03-08
sh.688161,2021-07-16,2021-08-27
sz.001333,2022-12-14,2023-02-02
sz.300046,2024-06-13,2024-07-25
sh.603421,2024-05-24,2024-07-08
sh.688259,2022-01-25,2022-03-15
sh.688298,2022-04-20,2022-06-07
sz.300647,2024-04-09,2024-05-24
sz.300275,2022-03-25,2022-05-13
sh.603020,2021-05-31,2021-07-13
sz.300560,2024-05-24,2024-07-08
sh.688325,2022-09-15,2022-11-03
sz.300554,2022-04-13,2022-05-30
sz.003027,2022-09-29,2022-11-17
sz.300506,2023-04-03,2023-05-19
sz.300506,2024-03-29,2024-05-20
sh.688152,2022-12-08,2023-01-20
sh.688429,2024-01-26,2024-03-18
sz.002455,2024-01-26,2024-03-18
sz.300534,2022-04-11,2022-05-26
sz.300663,2024-01-16,2024-03-06
sz.300655,2024-01-23,2024-03-13
sz.301070,2024-01-18,2024-03-08
sz.300576,2022-04-12,2022-05-27
sh.600691,2021-10-27,2021-12-08
sh.603289,2024-01-26,2024-03-18
sh.688186,2022-04-14,2022-05-31
sh.603843,2024-01-10,2024-02-29
sh.688612,2023-10-16,2023-11-27
sz.000938,2023-09-28,2023-11-17
sz.300585,2023-09-07,2023-10-27
sz.002565,2022-01-11,2022-03-01
sh.600960,2024-01-25,2024-03-15
sz.300611,2021-01-21,2021-03-11
sh.688292,2023-05-11,2023-06-26
sz.300364,2023-12-11,2024-01-23
sh.688239,2023-12-07,2024-01-19
sz.002864,2022-07-20,2022-08-31
sh.688536,2022-08-19,2022-10-10
sh.605158,2024-01-22,2024-03-12
sz.301429,2024-01-17,2024-03-07
sz.000503,2022-01-07,2022-02-25
sz.002265,2022-02-23,2022-04-08
sz.000963,2023-04-10,2023-05-25
sh.688005,2022-09-23,2022-11-11
sz.300339,2021-04-20,2021-06-04
sz.300277,2024-01-18,2024-03-08
sz.300095,2021-01-21,2021-03-11
sz.300486,2022-04-20,2022-06-07
sz.002593,2024-03-29,2024-05-17
sh.603690,2021-01-22,2021-03-12
sz.002669,2024-01-19,2024-03-11
sz.300235,2024-01-17,2024-03-07
sh.601567,2022-01-04,2022-02-22
sh.605398,2021-02-01,2021-03-22
sh.601677,2021-09-13,2021-11-03
sz.002404,2024-01-18,2024-03-08
sh.688221,2024-06-21,2024-08-02
sh.600573,2022-04-15,2022-06-01
sh.600416,2021-01-21,2021-03-11
sz.000049,2022-01-26,2022-03-16
sh.688499,2023-04-20,2023-06-06
sh.688383,2024-01-18,2024-03-08
sz.002159,2023-01-05,2023-03-02
sh.688333,2024-01-09,2024-02-28
sz.300759,2021-02-24,2021-04-08
sh.603214,2024-01-18,2024-03-08
sz.002905,2024-01-23,2024-03-13
sh.603979,2024-07-09,2024-08-20
sz.301233,2024-01-17,2024-03-07
sh.600192,2021-01-20,2021-03-10
sh.600562,2021-01-20,2021-03-10
sh.688793,2024-01-10,2024-02-29
sh.600096,2021-09-22,2021-11-10
sz.301092,2022-03-28,2022-05-16
sh.688585,2022-03-28,2022-05-16
sh.601919,2021-01-18,2021-03-08
sz.000615,2023-03-31,2023-05-19
sh.688485,2024-04-03,2024-05-22
sz.000821,2022-08-18,2022-09-30
sh.603106,2024-03-20,2024-05-08
sz.301072,2022-03-18,2022-05-06
sz.000816,2024-04-10,2024-05-27
sz.002906,2023-12-29,2024-02-20
sh.688155,2022-12-08,2023-01-20
sh.600818,2024-01-08,2024-02-27
sz.002658,2024-01-10,2024-02-29
sh.600202,2024-01-17,2024-03-07
sz.002631,2024-01-29,2024-03-19
sh.603129,2021-07-15,2021-08-26
sz.000767,2021-01-25,2021-03-15
sz.301181,2022-03-01,2022-04-14
sz.000506,2024-01-29,2024-03-19
sz.002090,2022-08-30,2022-10-19
sz.002856,2022-04-15,2022-06-01
sh.603936,2024-04-02,2024-05-21
sh.688070,2021-03-02,2021-04-14
sz.301395,2024-06-18,2024-07-30
sz.301022,2021-07-06,2021-08-17
sh.688362,2024-01-15,2024-03-05
sz.301111,2024-01-17,2024-03-07
sz.002248,2023-04-18,2023-06-02
sh.603818,2024-04-02,2024-05-21
sh.600540,2021-12-27,2022-02-15
sz.002534,2022-03-17,2022-05-05
sh.688361,2024-01-22,2024-03-12
sh.688123,2024-07-19,2024-08-30
sh.600933,2022-02-24,2022-04-11
sz.300725,2024-01-23,2024-03-13
sz.300363,2021-10-20,2021-12-01
sh.688051,2023-04-20,2023-06-06
sz.002094,2024-04-02,2024-05-21
sz.300688,2024-03-28,2024-05-16
sh.605389,2024-01-18,2024-03-08
sz.301381,2023-08-17,2023-09-28
sh.601921,2023-06-13,2023-07-27
sz.002160,2022-04-15,2022-06-01
sh.688239,2024-08-06,2024-09-19
sh.603121,2024-01-19,2024-03-11
sz.002734,2024-04-11,2024-05-28
sz.000027,2021-10-08,2021-11-19
sz.002889,2023-11-06,2023-12-18
sz.002512,2024-06-19,2024-07-31
sh.600734,2022-05-23,2022-07-06
sz.300482,2021-08-12,2021-09-27
sz.002047,2024-05-29,2024-07-11
sz.000821,2021-12-07,2022-01-19
sz.301049,2024-05-27,2024-07-09
sz.002345,2023-04-10,2023-05-25
sz.300786,2021-12-01,2022-01-13
sz.002250,2022-03-01,2022-04-14
sh.605151,2022-01-13,2022-03-03
sz.300491,2024-01-18,2024-03-08
sz.300970,2024-01-29,2024-03-19
sz.301079,2024-04-11,2024-05-28
sh.688080,2024-01-16,2024-03-06
sz.300576,2024-11-08,2024-12-20
sh.605068,2022-06-15,2022-07-27
sz.002357,2024-01-17,2024-03-07
sz.300724,2023-05-25,2023-07-10
sz.300857,2022-09-01,2022-10-21
sh.603008,2023-04-12,2023-05-29
sz.002524,2024-01-23,2024-03-13
sz.002298,2021-04-26,2021-06-10
sz.002476,2024-04-09,2024-05-24
sz.300527,2022-01-12,2022-03-02
sz.301252,2024-01-26,2024-03-18
sh.688367,2024-04-02,2024-05-21
sh.603218,2021-04-19,2021-06-03
sz.002822,2024-09-19,2024-11-07
sz.301149,2022-04-14,2022-05-31
sh.601890,2021-09-24,2021-11-12
sz.300530,2024-01-16,2024-03-06
sz.002656,2022-09-21,2022-11-09
sz.300394,2022-04-12,2022-05-27
sz.002154,2021-07-06,2021-08-17
sz.002822,2022-04-15,2022-06-01
sz.300490,2022-03-28,2022-05-16
sz.002090,2022-04-18,2022-06-02
sz.300237,2024-01-17,2024-03-07
sh.603180,2024-05-17,2024-07-01
sz.000676,2022-01-13,2022-03-03
sz.002686,2024-01-09,2024-02-28
sh.600132,2021-08-18,2021-10-08
sh.688390,2021-08-25,2021-10-15
sh.601168,2022-03-02,2022-04-15
sh.600085,2021-05-31,2021-07-13
sh.688228,2024-01-24,2024-03-14
sh.605378,2022-03-24,2022-05-12
sz.301062,2024-08-30,2024-10-22
sh.601636,2022-10-17,2022-11-28
sz.000615,2023-04-13,2023-05-31
sz.301057,2024-01-24,2024-03-14
sz.300778,2021-10-08,2021-11-19
sz.002843,2024-03-19,2024-05-07
sh.600192,2021-01-18,2021-03-08
sh.600501,2024-03-29,2024-05-17
sz.002654,2022-04-07,2022-05-24
sz.300996,2022-03-01,2022-04-14
sz.301082,2024-01-29,2024-03-19
sh.688198,2021-12-22,2022-02-10
sz.300720,2022-03-01,2022-04-14
sz.002541,2024-03-14,2024-04-29
sz.002233,2022-04-08,2022-05-25
sz.002388,2024-11-11,2024-12-24
sz.001330,2023-04-28,2023-06-14
sz.002731,2023-09-15,2023-11-06
sh.688217,2022-01-10,2022-02-28
sh.688327,2024-07-31,2024-09-11
sh.601900,2023-08-30,2023-10-19
sz.002197,2024-05-15,2024-06-27
sz.002486,2024-05-24,2024-07-08
sz.002613,2022-01-13,2022-03-03
sz.301067,2024-01-26,2024-03-18
sz.000030,2022-03-01,2022-04-14
sz.300614,2024-05-30,2024-07-12
sz.300629,2022-03-02,2022-04-15
sz.002662,2021-01-27,2021-03-17
sh.601059,2024-01-26,2024-03-18
sh.603955,2024-04-01,2024-05-20
sh.603730,2022-03-24,2022-05-12
sh.603076,2022-03-04,2022-04-19
sh.600819,2024-05-23,2024-07-05
sz.300803,2021-09-16,2021-11-08
sh.603533,2024-01-23,2024-03-13
sz.300374,2021-01-21,2021-03-11
sh.688358,2023-02-16,2023-03-30
sz.300399,2024-04-01,2024-05-20
sz.300175,2024-05-16,2024-06-28
sz.300288,2023-06-14,2023-07-28
sz.002036,2024-01-12,2024-03-04
sz.002871,2021-01-21,2021-03-11
sz.300600,2024-01-24,2024-03-14
sz.300603,2023-04-04,2023-05-22
sh.603288,2021-08-30,2021-10-20
sh.688157,2022-08-17,2022-09-29
sh.688068,2021-06-29,2021-08-10
sz.300167,2023-12-08,2024-01-22
sh.688037,2023-09-06,2023-10-26
sz.300530,2023-12-26,2024-02-07
sz.002253,2022-04-11,2022-05-26
sz.000610,2023-01-04,2023-02-22
sh.603217,2024-01-18,2024-03-08
sz.300998,2023-09-20,2023-11-09
sz.300085,2022-04-08,2022-05-25
sz.300552,2022-01-19,2022-03-09
sz.002876,2022-02-24,2022-04-11
sz.301027,2024-01-23,2024-03-13
sz.301309,2024-01-24,2024-03-14
sz.000632,2022-05-17,2022-06-29
sz.301072,2023-07-07,2023-08-18
sz.002138,2022-09-19,2022-11-07
sh.600101,2024-06-12,2024-07-24
sh.603626,2021-01-21,2021-03-11
sh.600318,2024-01-23,2024-03-13
sz.002959,2023-06-21,2023-08-04
sh.688556,2021-12-16,2022-01-28
sz.301300,2022-12-08,2023-01-20
sh.601666,2022-06-09,2022-07-21
sz.301238,2024-10-08,2024-11-19
sh.600160,2021-06-10,2021-07-23
sh.688321,2023-04-27,2023-06-13
sh.688189,2024-01-24,2024-03-14
sh.603960,2022-04-13,2022-05-30
sh.688212,2022-04-19,2022-06-06
sz.300286,2024-04-01,2024-05-20
sh.688718,2022-04-13,2022-05-30
sz.301073,2023-09-22,2023-11-13
sh.603515,2021-03-04,2021-04-16
sz.301199,2023-10-09,2023-11-20
sz.000633,2023-05-22,2023-07-05
sh.688089,2023-03-13,2023-04-25
sz.300573,2022-01-19,2022-03-09
sz.300427,2021-02-24,2021-04-08
sh.603315,2024-05-29,2024-07-11
sz.300613,2023-04-17,2023-06-15
sh.603906,2021-08-13,2021-09-28
sh.688607,2024-03-29,2024-05-17
sz.300461,2022-04-15,2022-06-01
sz.002075,2022-04-13,2022-05-30
sh.688520,2024-01-11,2024-03-01
sh.688258,2024-01-18,2024-03-08
sz.002474,2022-03-30,2022-05-18
sz.300628,2023-03-30,2023-05-17
sh.688700,2023-07-21,2023-09-01
sh.603822,2022-12-08,2023-01-20
sh.600758,2022-04-14,2022-05-31
sz.000711,2021-07-29,2021-09-09
sh.600592,2024-01-09,2024-02-28
sz.002845,2024-03-29,2024-05-17
sz.300275,2022-03-29,2022-05-17
sh.688131,2022-04-01,2022-05-20
sz.000881,2024-01-22,2024-03-12
sz.002295,2021-09-09,2021-11-01
sz.002890,2024-01-22,2024-03-12
sh.688010,2024-01-25,2024-03-15
sh.605011,2022-04-14,2022-05-31
sz.002980,2022-04-08,2022-05-25
sz.300596,2023-08-09,2023-09-20
sz.300652,2022-01-13,2022-03-03
sz.300904,2024-08-05,2024-09-18
sz.300508,2022-04-18,2022-06-02
sz.300569,2022-04-19,2022-06-06
sh.688233,2023-04-20,2023-06-06
sh.603822,2024-01-19,2024-03-11
sz.002201,2022-03-01,2022-04-14
sh.603883,2024-06-24,2024-08-05
sz.003020,2021-07-14,2021-08-25
sh.603598,2023-05-10,2023-06-21
sz.300838,2024-01-26,2024-03-18
sz.000011,2022-07-04,2022-08-15
sh.600363,2022-01-14,2022-03-04
sz.301363,2023-08-09,2023-09-20
sz.300554,2024-01-26,2024-03-18
sz.002485,2024-01-26,2024-03-18
sz.300902,2021-04-26,2021-06-10
sz.300251,2022-09-16,2022-11-04
sh.688580,2022-08-15,2022-09-27
sz.301413,2024-01-09,2024-02-28
sz.300755,2022-10-14,2022-11-25
sz.300611,2024-03-29,2024-05-17
sh.603968,2021-09-24,2021-11-12
sz.000537,2024-06-14,2024-07-26
sh.688622,2021-09-22,2021-11-10
sz.002579,2024-01-23,2024-03-13
sh.603869,2021-03-10,2021-04-22
sz.002321,2021-01-20,2021-03-10
sz.002205,2021-01-21,2021-03-11
sz.301025,2021-10-13,2021-11-24
sz.000970,2024-01-19,2024-03-11
sz.002490,2024-04-08,2024-05-23
sz.300076,2024-01-17,2024-03-07
sz.300830,2024-01-29,2024-03-19
sz.301018,2022-11-02,2022-12-14
sh.600692,2024-05-22,2024-07-04
sh.688661,2023-04-19,2023-06-05
sz.300268,2023-01-16,2023-03-06
sh.600807,2021-01-19,2021-03-09
sz.300459,2024-05-23,2024-07-05
sh.603803,2023-12-07,2024-01-19
sh.603021,2024-05-31,2024-07-15
sh.603757,2021-08-25,2021-10-15
sz.301262,2024-04-02,2024-05-21
sz.301292,2024-01-29,2024-03-19
sz.301098,2022-05-12,2022-06-24
sz.002348,2021-01-21,2021-03-11
sh.600955,2022-04-13,2022-05-30
sz.300971,2024-01-22,2024-03-12
sz.300631,2022-04-08,2022-05-25
sz.002331,2021-07-12,2021-08-23
sz.002124,2024-06-11,2024-07-23
sh.688556,2023-11-30,2024-01-12
sh.688566,2023-07-26,2023-09-06
sz.300365,2022-12-07,2023-01-19
sz.300649,2021-07-13,2021-08-24
sh.600792,2024-01-08,2024-02-27
sz.300964,2023-07-04,2023-08-15
sh.688165,2023-05-26,2023-07-11
sh.603280,2024-01-08,2024-02-27
sz.301289,2023-08-14,2023-09-25
sz.301421,2024-06-17,2024-07-29
sz.002368,2023-05-09,2023-06-20
sz.002379,2022-03-03,2022-04-18
sh.601058,2022-10-13,2022-11-24
sz.300381,2024-05-10,2024-06-24
sh.601005,2021-09-14,2021-11-04
sz.001212,2024-04-03,2024-05-22
sz.002662,2021-01-26,2021-03-16
sh.600515,2021-12-14,2022-01-27
sz.002425,2022-01-17,2022-03-07
sz.002656,2024-01-25,2024-03-15
sz.300006,2022-01-13,2022-03-03
sh.688350,2023-04-19,2023-06-05
sh.688033,2022-01-21,2022-03-11
sz.002305,2024-05-27,2024-07-09
sh.603863,2024-05-22,2024-07-04
sz.300092,2024-01-10,2024-02-29
sz.002918,2022-07-01,2022-08-12
sz.000301,2021-11-01,2021-12-13
sh.605277,2022-04-14,2022-05-31
sz.301226,2024-01-24,2024-03-14
sz.301015,2024-06-13,2024-07-25
sh.603992,2024-01-19,2024-03-11
